resume_id,domain,predicted_score,ground_truth_score,decision,reasoning
26961846,Finance,8.5,7.9666667037036865,Hire,"The candidate has a strong educational background with a B.S. Accountancy degree and Cum Laude honors, along with being a Philippine CPA. Their technical skills are well-aligned with the finance domain, including expertise in month-end close, budgeting/forecasting, cash flow reporting, and tax preparation. The candidate has relevant experience in senior-level roles such as Finance Specialist and Financial Accountant, demonstrating capability in managing financial processes, audits, and compliance. Domain knowledge is evident through their work in various finance-related roles across different industries. Achievements include process improvements and successful audit misstatement fixes. The resume is well-structured and clearly outlines their qualifications and experience, making them highly suitable for the target job."
37931076,Finance,6.5,5.611999902080017,Hold,"The candidate has relevant experience in finance-related roles, including loan packaging, lender relations, and cash handling, which aligns with the target job. They also demonstrate technical skills in MS Office and ADP, which are valuable in finance. However, the candidate's education (A.A. in English) is not directly aligned with finance, and there is limited evidence of advanced domain knowledge or significant achievements in the field. The resume is well-organized but lacks depth in showcasing quantifiable accomplishments or progression in finance roles. While the candidate is a potential fit, further evaluation or additional qualifications may be needed to confirm suitability for a mid-level finance position."
16426777,Finance,9.5,9.392307694674557,Hire,"The candidate's resume demonstrates a strong educational background with an MBA in Finance and a BA in Chem/Math/Chinese, both with high GPAs. Their technical skills are extensive, including proficiency in financial tools like Hyperion/Essbase, Cognos, SAP, and JD Edwards, as well as Excel macros and Access. The candidate has significant relevant experience in finance roles, progressing from Senior Financial Analyst to Director-level positions, with notable achievements such as capital planning (~$1.7B), productivity improvements (+10%), and restructuring projects. Their domain knowledge in finance is evident through their experience in budgeting, forecasting, variance analysis, and SOX controls. The resume is well-structured and clearly outlines their career progression and accomplishments. Given their qualifications and experience, the candidate is highly suitable for a senior-level finance position."
28623782,Finance,8.5,8.436363623140501,Hire,"The candidate has a strong educational background with an MBA and a B.S. in Public Management, which aligns well with the finance domain. Their technical skills include AR/AP, budgeting, forecasting, and proficiency in SAP/MicroStrategy/Excel, all of which are highly relevant for a mid-level finance role. The candidate's experience spans various finance roles, demonstrating a progression from entry-level to specialist positions, with significant achievements such as reducing pricing resubmissions, improving receivables ratio, and managing large trade spends. Their domain knowledge in finance is evident through their handling of FP&A, SOX compliance, and executive reporting. The resume is well-structured and highlights key achievements and responsibilities, making it suitable for the target job."
81677620,Finance,8.5,9.200000000000001,Hire,"The candidate possesses a strong educational background with an MBA in Finance and additional master’s-level study, which aligns well with the senior-level finance role. Their technical skills are robust, including expertise in SAP, Oracle E-Business Suite 11i, and Tally, along with a wide range of financial management capabilities such as cash-flow management, GL/FS reporting, and internal controls. The candidate has extensive relevant experience, having served as a Finance Manager for over 13 years, where they managed budgets, forecasts, and led audits and statutory reporting. Their domain knowledge in finance is evident through their roles in various financial capacities, including Chief Accountant and Accountant, where they handled full-cycle accounting, MIS, and payroll. Achievements include leading month/quarter/year-end closes and managing banking and inventory systems. The overall resume quality is high, with clear and detailed descriptions of roles and responsibilities. The candidate’s suitability for the target job is strong, given their comprehensive experience and skills in finance."
14413148,Finance,9.5,8.71578947036011,Hire,"The candidate demonstrates extensive experience in finance, particularly in government contracts and costing, which aligns well with the senior-level finance target job. Their education, a B.S. in Accounting from the University of Albuquerque (Cum Laude), provides a strong foundational background. The candidate's technical skills are robust, including expertise in AP/AR, payroll, budgeting, and cost proposals, as well as proficiency in Excel and fund accounting. Their relevant experience spans over 40 years, with significant roles such as Finance Manager, Owner, Director of Govt Contracts/Costing, and Controller, showcasing leadership and deep domain knowledge. Achievements include resolving $8M AR on B-2 materials, streamlining fund accounting, and contributing to the 48 CFR 15 rewrite on commercial pricing, indicating a high level of competence and impact. The overall resume quality is excellent, with clear, detailed descriptions of roles and accomplishments. The candidate's extensive experience and achievements make them highly suitable for the target job."
76454959,Finance,9.5,8.7,Hire,"The candidate demonstrates a strong educational background with a B.A. in Economics from Hofstra University. Their technical skills are highly relevant, including financial modeling/reporting, budgets/forecasts, and process improvements. The candidate has extensive relevant experience, particularly in senior finance roles, with a proven track record of leadership, process improvements, and significant financial contributions. Their domain knowledge in finance is evident through their roles and achievements, such as redesigning compensation structures and automating commissions. The resume is well-structured and highlights key achievements and responsibilities clearly. Overall, the candidate is highly suitable for a senior-level finance position."
11441764,Finance,8.5,9.01428565306124,Hire,"The candidate has a strong educational background with an MBA and a B.S. in Accounting, both from the University of Phoenix. Their technical skills are extensive, including proficiency in SAP, Dynamics AX, JD Edwards, and AS400, among others. They also have a deep understanding of GAAP/IFRS/JSOX/SOX/ISO standards. Their relevant experience includes roles such as Finance Manager, Accounting Manager, Corporate Controller, and Cost Accountant, demonstrating a progression in responsibility and expertise in finance and accounting. Achievements include leading SAP implementations, rebuilding departments, and implementing lean practices, which are significant contributions to previous organizations. The resume is well-structured and clearly communicates the candidate's qualifications, making them highly suitable for a senior-level finance position."
24411323,Finance,6.5,6.503030248117546,Hold,"The candidate has relevant experience in finance management, particularly in auto sales and secured financing, which aligns with the target job. They also demonstrate strong skills in communication, negotiation, and leadership, as well as achievements like exceeding sales goals and leading a team to over-target performance. However, the education level is limited to a certificate, which may not be sufficient for a mid-level finance position. The resume lacks specific details on advanced technical skills or domain knowledge in broader finance areas. Overall, while the candidate has relevant experience and achievements, the educational background and lack of advanced technical skills suggest they may need further development for a mid-level role."
33685988,Finance,7.5,8.592307694674554,Hold,"The candidate has a solid educational background in finance and relevant experience in various finance roles, including Finance Officer, Payroll Assistant, Accounts Officer, and Supervisor & Senior Accounts Clerk. They possess technical skills such as ACCPAC, bank/GL reconciliations, budget/cash-flow analysis, and payroll, which are relevant to the target job. The candidate has demonstrated achievements like streamlining daily reconciliations, clearing schedule errors, meeting departmental targets, training staff, and improving SOPs and reporting timeliness. However, the resume lacks specific details on the scale of operations managed, quantifiable achievements, and recent experience (last role ended in 2016). The overall resume quality is good but could be improved with more recent and detailed accomplishments. Given these factors, the candidate is a strong hold but may require further evaluation or updated experience to be considered for immediate hiring."
62850928,Finance,9.5,8.809090923966938,Hire,"The candidate's resume demonstrates a strong alignment with the target job in finance. The education background, a B.S. in Business Administration with a focus on Accounting & Finance from The Ohio State University, is relevant and solid. The technical skills listed, such as budget preparation, cash-flow forecasting, GL reconciliations, and Prophix SME/admin, are highly pertinent to senior-level finance roles. The candidate's extensive experience, spanning over two decades, includes roles like Manager, Finance, Capital Funds Accountant, Senior Financial Analyst, and Chargeback Analyst, showcasing a progressive career trajectory and deep domain knowledge. Achievements such as reducing chargeback exposure window and managing significant grants ($15M+ annually) highlight the candidate's impact and effectiveness. The resume is well-structured and clearly communicates the candidate's qualifications and accomplishments. Overall, the candidate is highly suitable for a senior-level finance position."
34250007,Finance,8.5,8.5,Hire,"The candidate has a strong educational background with a B.A. in Business Administration (Finance) from Mount Union College. Their technical skills are extensive, including BU planning, Tableau market/share analysis, SOX testing, AP&G budgeting, GL reconciliation, and proficiency in SAP & HOST Analytics. The relevant experience is impressive, with roles as a Finance Supervisor, Senior Mutual Fund Accountant, and Accounting/Finance Intern, demonstrating a progression in responsibilities and expertise. The candidate also shows domain knowledge in finance, particularly in budgeting, forecasting, and month-end close processes. Achievements include mentoring and supervising FPDP talent and being an SME in SAP & HOST Analytics. The overall resume quality is high, with clear, concise, and relevant information. The candidate is highly suitable for the target job in a senior-level finance position."
74849878,Finance,5.5,6.340540455076708,Hold,"The candidate has a basic educational background with a B.A. in History, which is not directly aligned with finance. They possess relevant technical skills such as financial statements, QuickBooks, and Excel, which are beneficial for the target job. Their experience includes a short-term role as a Finance Assistant, demonstrating some relevant experience in finance tasks like preparing balance sheets and P&L reports. However, the duration of this role is limited (3 months), and other roles are not finance-related. The candidate's domain knowledge appears basic, with no advanced finance certifications or education. Achievements are not highlighted, and the overall resume quality is average, lacking detail on impact or accomplishments. The suitability for a mid-level finance role is limited due to the lack of extensive and recent finance experience."
25497147,Finance,8.5,8.149999966666677,Hire,"The candidate has a strong educational background with an A.A. in Business Management and additional coursework in Advanced Financial Accounting and specialized industry GAAP. Their technical skills are extensive, covering GL accounting, AP/AR, reconciliations, financial statements, budgeting, audits, and more, with proficiency in QuickBooks and other accounting software. The candidate's relevant experience is impressive, with roles such as Finance Accountant, Staff Accountant, Accountant, and Corporate Accountant, showcasing a progressive career in finance. Their domain knowledge in finance is evident through their hands-on experience with GAAP-aligned reporting, financial statements, and compliance. Achievements include managing accounting operations for multiple funds, collaborating on audits, and automating procedures to reduce time and cost. The resume is well-organized and clearly presents the candidate's qualifications, making them highly suitable for a senior-level finance position."
31948488,Finance,8.5,8.276923037869832,Hire,"The candidate has a solid educational background with a B.B.A. in Business Administration from the University of Central Oklahoma. Their technical skills are well-aligned with the finance domain, including expertise in financial reporting, budgeting, AP/AR, and proficiency in tools like Financial Edge, QuickBooks, and Excel. The candidate's extensive relevant experience spans over a decade, with roles progressively increasing in responsibility, from Accounting Technician to Finance Manager, demonstrating a strong track record in financial management. Their achievements, such as tracking 30+ projects and verifying 200+ GL accounts/month, highlight their capability to handle complex financial tasks. The resume is well-structured and clearly communicates the candidate's qualifications, making them highly suitable for a senior-level finance position."
18640927,Finance,7.5,7.399999981818185,Hold,"The candidate has a strong background in finance and sales within the automotive industry, with notable achievements such as increasing gross/unit and receiving multiple awards. However, the education section is somewhat lacking for a senior-level finance position, with only a 2-year degree and various certifications. The resume demonstrates extensive relevant experience and domain knowledge, but the overall resume quality could be improved with more structured formatting and clearer delineation of roles and achievements. The suitability for the target job is moderate, given the industry-specific experience but potential gaps in formal finance education."
15906625,ACCOUNTANT,9.0,8.29999994666668,Hire,"The candidate has a strong educational background with a B.S. in Accounting from Northwestern State University of Louisiana, graduating magna cum laude and with multiple honors. Their technical skills are well-aligned with the accounting domain, including government accounting, financial statements, bank reconciliations, AP/AR, fixed assets, payroll, budgeting, closes, tax, and GAAP. The candidate has extensive relevant experience, including their current role as an Accountant for the City of Alexandria, where they handle lead AP & fixed assets, statements, bank recs, JEs, closes, 1099s, and FEMA/GOHSEP reimbursements. Previous roles in hospital financial statements & budgets, public tax & payroll, and tax & audits further demonstrate their domain knowledge and versatility. The resume is well-structured and clearly highlights their achievements and suitability for a senior-level accounting position."
30361788,ACCOUNTANT,8.5,8.082608663894145,Hire,"The candidate has a strong educational background with a BBA in Accountancy from a reputable institution. They possess a wide range of technical skills relevant to accounting, including general ledger, bank reconciliations, AP/AR, cash-flow forecasting, and governmental reporting. Their experience is extensive and directly relevant to the target job, with roles as an Accountant and Staff Accountant demonstrating progressive responsibility. The candidate also has domain-specific knowledge, such as school fund accounting and school bond experience, which is valuable for the target role. Achievements include a CFO certification and process improvement initiatives, indicating a commitment to professional development and efficiency. The resume is well-structured and clearly outlines the candidate's qualifications and experience, making them highly suitable for a senior-level accounting position."
21031285,ACCOUNTANT,8.5,9.233333271111128,Hire,"The candidate has a strong educational background with an M.S. in Accounting and a BBA in Accounting, which are highly relevant for the target job. Their technical skills are robust, including proficiency in Excel (macros/VLOOKUP), Access/SmartView, SAP, PeopleSoft/Resource One, Business Objects, SQL, and iLabs, all of which are valuable for a senior-level accountant role. The candidate's experience is extensive and relevant, with roles as an Accountant, Staff Accountant, and Accountant/Auditor, demonstrating progression and depth in the field. Their domain knowledge is evident through their expertise in grants/restricted funds, budgeting/forecasting, GAAP/SOX, and other accounting practices. Achievements such as creating a macro recon template that improved efficiency by 20%, training over 240 people on P-card, and developing a Research Ops Curriculum highlight their contributions and impact. The resume is well-structured and clearly presents the candidate's qualifications, making them highly suitable for the target job."
25749150,ACCOUNTANT,6.5,8.269230758579882,Hold,"The candidate has a solid educational background with a B.A. in Accounting and additional accounting studies, along with a high GPA. They possess a wide range of technical skills relevant to accounting and healthcare billing, including ICD-10/ICD-9, CPT/HCPCS, EMR, HIPAA, and experience with AR/AP, GL/bank recs, and variance resolution. Their experience spans various roles, including Accountant, Medicare Compliance Coder, Hospital Access Rep, and Patient Financial Rep, indicating a broad understanding of financial and compliance processes. However, the resume lacks specific achievements or quantifiable results that demonstrate impact in previous roles. The overall resume quality is decent but could be improved with more detailed accomplishments and a clearer focus on the target job. The candidate is suitable for a mid-level accounting role but may need to provide more evidence of their contributions and successes in previous positions."
12338274,ACCOUNTANT,9.0,8.799999988888892,Hire,"The candidate possesses a strong educational background with an MBA in Finance and relevant bachelor-level studies. Their technical skills are impressive, including proficiency in Excel (macros, VLOOKUP), Oracle 8i/Developer 2000, Tally, and MS Office. The candidate has extensive relevant experience in accounting roles, demonstrating expertise in account reconciliations, AP/AR, budgeting, taxation, and financial statement preparation. Their domain knowledge is evident through their detailed experience in various accounting functions. Achievements include MIS reporting for senior management and managing complex accounting tasks. The resume is well-structured and clearly outlines their suitability for a senior-level accounting position."
33527446,ACCOUNTANT,9.5,8.936363623140501,Hire,"The candidate has a strong educational background with a B.A. in Accounting, Mathematics, and Computer Science, and has passed the CPA exam, which is highly relevant for a senior-level accountant role. Their technical skills are extensive, including proficiency in Excel, MS Office, COBOL/CL programming, and experience with GAAP financials, GL, AP/AR, payroll, and more. The candidate's relevant experience is impressive, with a long tenure in data processing management, programming, and accounting roles, demonstrating a deep understanding of accounting systems and processes. Their domain knowledge is evident through their work in various accounting functions and their achievements, such as building automations and developing financial applications. The resume is well-structured and clearly outlines their qualifications and experience, making them highly suitable for the target job."
12442909,ACCOUNTANT,8.5,8.826666659555558,Hire,"The candidate demonstrates strong qualifications for a mid-level accountant position. They hold a B.S. in Accounting from Strayer University, which aligns with the educational requirements. Their technical skills are comprehensive, covering full-cycle accounting, payroll, AP/AR, reconciliations, and financial reporting. The candidate has relevant experience, including roles as an Accountant and Director of Finance & Accounts, where they managed accounting for multiple companies and handled payroll for large teams. Their domain knowledge is evident through their expertise in financial management, cost control, and HR confidentiality. Achievements include streamlining operations and managing complex accounting tasks for multi-entity environments. The resume is well-structured and clearly highlights their suitability for the target job."
37997506,ACCOUNTANT,8.5,8.238461526627223,Hire,"The candidate has a strong educational background with an MBA (29 credits) and a B.A. in Accounting, which is relevant for a senior-level accounting position. Their technical skills are comprehensive, including GAAP/GASB/IFRS, advanced Excel, and various accounting systems like Sage and QuickBooks. The candidate's experience is extensive and directly relevant, with roles ranging from Accountant to Finance & Admin Manager, showcasing a progression in responsibility. They have demonstrated domain knowledge in accounting, financial reporting, and grants management. Achievements include process improvement and leadership in finance and administration. The resume is well-structured and clearly outlines their qualifications and experience, making them highly suitable for the target job."
37370455,ACCOUNTANT,9.5,8.566666644444451,Hire,"The candidate possesses a strong educational background with a B.S. in Finance and a Diploma in Banking, which are highly relevant for the Senior-level Accountant role. Their technical skills are extensive, covering financial planning, reporting, and analysis, as well as proficiency in various financial systems like SAP FICO/BPC/COPA, Hyperion, and others. The candidate's experience is robust, with progressive roles from Accounts Executive to Accountant and Assistant Finance Manager, demonstrating a clear trajectory of growth and responsibility. Their achievements, including recognition for excellence in analysis, budgeting, and forecasting, further highlight their suitability for the role. The resume is well-organized and detailed, clearly showcasing their domain knowledge and expertise in accounting and financial management. Overall, the candidate is highly suitable for the target job."
37997507,ACCOUNTANT,9.0,8.379999992000002,Hire,"The candidate has a strong educational background in accounting, including an A.S. in Accounting and additional coursework toward a B.S. The resume also highlights relevant certifications such as Certified Defense Financial Manager (CDFM). The technical skills listed are highly relevant to the accounting domain, including GAAP, DoD finance, ERP/DEAMS, and others. The candidate's experience is extensive and directly related to the target job, with roles such as Accountant, Resource Advisor, and Chief in various accounting branches. Notable achievements include resolving $360B GL postings and deobligating $5M through a duplicate-obligation tool, demonstrating significant impact in previous roles. The resume is well-organized and clearly communicates the candidate's qualifications and suitability for the senior-level accountant position."
31602598,ACCOUNTANT,8.5,8.542105233241005,Hire,"The candidate has a strong educational background with an A.A. in Accounting Technology and a B.A. in Supply Chain Management in progress. They possess a wide range of technical skills relevant to accounting, including proficiency in SAP FI/CO/AM, Oracle, Lawson, GP, MAS90, QuickBooks, and advanced Excel/Access/PowerPoint. Their experience is extensive and relevant, with roles such as Accountant at Republic Services, Cost/Inventory Accountant, and Senior Accountant, showcasing their ability to handle complex accounting tasks. The candidate has demonstrated significant achievements, such as reducing property value by $2M, saving ~$200K/yr in taxes, and implementing new systems. The resume is well-structured and detailed, making it easy to assess their qualifications. Overall, the candidate is highly suitable for a senior-level accounting position."
19545827,ACCOUNTANT,8.5,8.515384579881667,Hire,"The candidate has a strong educational background with an A.A.S. in Accounting, B.A. in Economics, and M.A. in Christian Education, along with a CPA certification. They possess a wide range of technical skills including budgeting, GL reconciliations, cash management, and proficiency in tools like Microsoft Office, AX, OnBase, and Avantis. The candidate has extensive relevant experience in accounting roles, including managing full-cycle accounting, overseeing AR/AP/HR, and handling USDA contracts. Their domain knowledge is evident through their experience in financial reporting, audits, and government contract administration. Achievements include community leadership and former life-insurance license, showcasing a well-rounded profile. The resume is well-structured and detailed, making it suitable for a senior-level accounting position."
14470533,ACCOUNTANT,8.5,8.174999918750022,Hire,"The candidate has a strong educational background with an A.A. in Business Management–Accounting and additional diplomas in bookkeeping and office administration. Their technical skills are robust, including proficiency in QuickBooks, Peachtree/Timberline, AS/400, and MS Office/Google. They have extensive relevant experience in accounting roles across various industries, including nonprofit, construction, and CPA firms, demonstrating versatility and depth of knowledge. Their achievements include handling complex financial tasks such as payroll, quarterly filings, and financial statement preparation. The resume is well-structured and clearly outlines their suitability for a senior-level accounting position. The candidate's CPA listing further enhances their credibility and readiness for the target job."
43685045,ACCOUNTANT,8.5,7.974999943750014,Hire,"The candidate demonstrates strong qualifications for a Senior-level Accountant role. Their education includes a B.A. in Real Estate & Finance and an A.A.A., both relevant to accounting. They possess extensive technical skills in accounting tools like NetSuite, QuickBooks, MAS 90, Oracle, Excel, and PowerPoint. Their relevant experience spans over a decade, including roles as Accountant, Sales & Use Tax Administrator, Accounting Associate, and Government Collections Rep, showcasing expertise in AR/invoicing, multi-state tax filings, GL review, payroll support, and team leadership. Achievements include managing invoicing for ~$15M annual sales, multi-state tax filings, and leading a team of 15+. The resume is well-structured and highlights domain knowledge in accounting and finance. Overall, the candidate is highly suitable for the target job."
18365791,ACCOUNTANT,8.5,8.266666640740745,Hire,"The candidate has a strong educational background with a B.S. in Accounting from Kaplan University (2009). They possess relevant technical skills such as A/R reporting enhancements, reconciliation procedures, and experience with tools like Salesforce and TapScan. Their experience as an Accountant since 2010 demonstrates their capability in implementing A/R reporting improvements, bank reconciliations, and client discovery for accounting needs. Additionally, their roles in customer service and store management show leadership and problem-solving skills. The resume is well-structured and clearly outlines their achievements and suitability for a mid-level accountant position."
14224370,ACCOUNTANT,9.0,8.109090887603314,Hire,"The candidate's resume demonstrates a strong educational background with a B.B.A. in Accounting from the University of Houston, graduating Cum Laude. They possess a comprehensive set of technical skills relevant to the accounting domain, including QuickBooks, PeopleSoft, and advanced proficiency in Excel, Access, and other essential software. Their experience spans various accounting roles, showcasing their ability to handle complex tasks such as preparing federal returns, managing financial statements, and improving departmental efficiency. Notable achievements include driving departmental efficiency by 40% and reducing A/R turnover by 50%. The resume is well-structured and clearly highlights the candidate's qualifications and accomplishments, making them highly suitable for a Senior-level Accountant position."
21794875,ACCOUNTANT,9.5,9.049999887500027,Hire,"The candidate's resume demonstrates strong qualifications for a senior-level accountant position. The education background includes a Master's in Accounting (M.Acc.) and relevant degrees (B.B.A. and A.A.), which are highly suitable for the role. The candidate holds a CPA license in Florida, a critical credential for senior accounting positions. Technical skills include proficiency in QuickBooks, Microsoft Office, and tax software, which are essential for the job. Relevant experience spans multiple roles, including Accountant, Senior Accountant, and Bookkeeper/Accountant, with a focus on GL reconciliations, month-end processes, and internal controls. Achievements such as leading a bank reconciliation project and standardizing COA/reporting for a church association highlight the candidate's ability to drive impactful results. The resume is well-structured and clearly communicates the candidate's expertise and accomplishments. Overall, the candidate is highly suitable for the target job."
23734441,ACCOUNTANT,8.5,8.71666662962964,Hire,"The candidate demonstrates strong qualifications for a Senior-level Accountant role. Their education includes an M.S. in Accounting (in progress) with a 4.0 GPA, complemented by a B.S. in Business Administration and an A.A. in Accounting, showcasing a solid academic foundation. Their technical skills are robust, with proficiency in accounting tools like Dynamics GP, QuickBooks, and Excel, among others. The candidate's relevant experience spans over 17 years, including roles as an Accountant and Staff Accountant, where they handled AP, payroll, bank reconciliations, and more. Their domain knowledge is evident through their expertise in vendor/AP management, cash control, and financial reconciliations. Achievements include leading AP and trust/cost disbursements, resolving vendor issues, and supporting audits. The resume is well-structured and clearly highlights their suitability for the target job."
39115899,ACCOUNTANT,8.5,8.633333255555584,Hire,"The candidate demonstrates strong qualifications for a Senior-level Accountant role. Education includes an MBA in Accounting, a B.S. in Business Economics/International Business, and specialized certifications in Fraud & Forensic Accounting and CNAP. Technical skills are robust, with proficiency in QuickBooks, SAP, SQL, and MS Office, along with expertise in financial statement preparation, bank reconciliations, and data analysis. Relevant experience spans over a decade, including roles as an Accountant, QA/Mobile Software Tester, Procurement Specialist, and Freight Planning Contact, showcasing a diverse skill set in accounting, auditing, vendor management, and logistics. Achievements include implementing inventory auditing, enforcing three-way match processes, and leading SAP migrations. The resume is well-structured and highlights domain knowledge in accounting, fraud detection, and international business. Overall, the candidate is highly suitable for the target job."
23139819,ACCOUNTANT,8.5,9.161538411834336,Hire,"The candidate has a strong educational background with an MBA in Accountancy and relevant degrees in Business Administration and Hotel Management. Their technical skills are extensive, covering financial statements, budgeting, cash management, and proficiency in key accounting software like SAP FICO, Oracle, and QuickBooks. The candidate's experience is highly relevant, with roles ranging from Accountant to Financial Analyst, demonstrating a progression in responsibility and expertise in financial management, reporting, and team leadership. Their achievements in running finance functions, managing budgets, and overseeing payroll and cash flow align well with a senior-level accounting position. The resume is well-structured and clearly outlines their qualifications and experience, making them a suitable candidate for the target job."
42487883,ACCOUNTANT,9.0,8.859999864000036,Hire,"The candidate demonstrates strong qualifications for a Senior-level Accountant position. Their education includes a B.S. in Accounting & Information Management and a B.A. in Psychology, both from the University of Texas at Dallas, which provides a solid academic foundation. The candidate possesses extensive technical skills, including proficiency in Excel, NetSuite, QuickBooks, JDE, AS400, Sage/BNA FAS, Cognos Impromptu, Hyperion Essbase, and SAP Crystal Reports, which are highly relevant to the role. Their experience spans over 17 years, with progressive roles from Accounting Assistant to Accountant, showcasing expertise in financial statement preparation, account reconciliation, cash forecasting, fixed assets, and inventory accounting. Notable achievements include cutting monthly/quarterly close time by 25% and improving asset accounting processes. The resume is well-structured and clearly highlights the candidate's domain knowledge and suitability for the target job."
23636277,ACCOUNTANT,8.5,8.866666651851855,Hire,"The candidate demonstrates a strong educational background with relevant certifications like CPA Candidate and Company Secretary program. They also have significant technical skills in accounting software (QuickBooks, SAP R/3, ProSystems, Lacerte) and proficiency in MS Office, especially Excel. Their experience spans various accounting roles, showcasing expertise in financial statements, tax planning, payroll, and client relations. Achievements include implementing QuickBooks, supervising staff, and handling nonprofit accounting. The resume is well-structured and clearly highlights their suitability for a senior-level accounting position."
21338490,ACCOUNTANT,8.5,8.76428562448982,Hire,"The candidate demonstrates strong qualifications for a Senior-level Accountant role. Their education includes a Master of Accountancy (in progress) and a Bachelor of Accountancy, complemented by additional coursework and certifications. They possess advanced technical skills in accounting software and Microsoft Office, along with expertise in key accounting functions such as reconciliations, financial statement preparation, and budgeting. The candidate has extensive relevant experience, including roles as an Accountant, Accounting Manager, and Finance Manager, showcasing their ability to handle complex accounting tasks and lead teams. Their achievements include managing accounting for multiple clients and overseeing month/year-end processes. The resume is well-structured and clearly highlights their suitability for the target job."
14491649,ACCOUNTANT,9.5,9.271428408163313,Hire,"The candidate's resume demonstrates a strong educational background with both an MBA and a BS in Accounting and Technical Management, along with high GPAs and honors. Their technical skills are comprehensive, covering a wide range of accounting software and tools, including Excel, SAP, and QuickBooks. Relevant experience spans over a decade, with progressive roles from General Ledger Specialist to Accountant, showcasing expertise in fixed assets, reconciliations, and financial reporting. The candidate has clear achievements in managing capital leases, supporting audits, and preparing financial statements. The resume is well-structured and detailed, making it highly suitable for a Senior-level Accountant position."
17407184,ACCOUNTANT,8.5,8.306666678222218,Hire,"The candidate has a strong educational background with a B.S. in Accounting and a M.S. in Education, along with relevant credentials such as PMP and CPA. Their technical skills include finance training, PeopleSoft, and Microsoft Office, which are highly relevant for an accounting role. The candidate's experience is extensive, with over two decades in senior roles, including Senior Manager and Senior Accountant, demonstrating leadership and domain expertise. Achievements such as optimizing billing processes and leading global training programs highlight their capability and impact. The resume is well-structured and clearly outlines their suitability for a senior-level accounting position."
30813919,ACCOUNTANT,8.5,9.149999999999999,Hire,"The candidate has extensive education in accounting and taxation, including certificates from reputable institutions. Their technical skills are well-aligned with the target job, covering tax auditing, accounting, compliance, and team leadership. Relevant experience spans over two decades, including senior roles like Commissioner of Taxes and Deputy Commissioner of Taxes, demonstrating progression and leadership. Achievements such as launching the Large Taxpayer Unit and boosting collections by 20% showcase significant impact. The resume is well-structured and detailed, clearly highlighting the candidate's suitability for a senior-level accounting position."
78403342,ACCOUNTANT,8.5,7.43333324814817,Hire,"The candidate demonstrates strong qualifications for a Senior-level Accountant role. Education includes a B.S. in General Studies and multiple accounting-related certificates, showcasing foundational and specialized knowledge. Technical skills are robust, with proficiency in SAP, QuickBooks, and advanced Excel (pivot tables), which are critical for accounting roles. Relevant experience spans over two decades, including roles as Accountant, Accounting Coordinator Associate, Auditor, and Trust Control Reconciliation Specialist, highlighting a deep understanding of accounting processes, risk management, and compliance. Achievements such as delivering a 95% internal audit score, rapid promotion to Auditor, and significant process improvements further underscore their capabilities. The resume is well-structured and clearly communicates the candidate's suitability for the target job."
20393721,ACCOUNTANT,8.5,8.846666667555555,Hire,"The candidate possesses a strong educational background with an M.S. in Taxation (in progress) and a B.S. in Accounting, along with IRS VITA/TCE certification. Their technical skills are extensive, including proficiency in QuickBooks, Sage, Lacerte, ProSeries, advanced Excel functions, and knowledge of GAAP, GAAS, and SOX. The candidate has relevant experience in accounting roles, demonstrating expertise in full-cycle accounting, financial statement preparation, tax filings, and reconciliations. Their domain knowledge is evident through their handling of various tax forms and compliance requirements. Achievements include driving revenue lifts of 10–20% in prior roles. The resume is well-structured and clearly outlines their qualifications and experience, making them highly suitable for a mid-level accountant position."
24817041,ACCOUNTANT,8.5,7.274999931250016,Hire,"The candidate has a strong educational background with an M.S. in Accounting and a B.B.A. in Accounting, both with solid GPAs. Their technical skills are well-aligned with the target job, including bank reconciliations, payroll processing, GL maintenance, and tax filings. Relevant experience as an Accountant and Office Assistant demonstrates practical application of these skills. The candidate also shows domain knowledge through various accounting tasks and tax filings. Achievements like the President’s Gold Scholarship and leadership roles add value. The resume is well-structured and clearly outlines their suitability for an entry-level accounting position."
27980446,ACCOUNTANT,8.5,8.639999984000008,Hire,"The candidate demonstrates strong qualifications for a senior-level accountant role. They hold a B.S. in Business Administration (Accounting) from Montclair State College, which aligns well with the target job. Their technical skills include proficiency in Excel, Outlook, Word, SAGE 100/MAS90, Syspro ERP, and Ramp WMS, which are relevant to accounting roles. The candidate has over 20 years of experience in inventory and manufacturing accounting, with specific expertise in GL, closes, budgets, audits, sales tax, and payroll. Their experience spans various roles, including Accountant, Inventory Control Manager, Accounting Manager, and Full Charge Bookkeeper, showcasing a progression in responsibility and depth of domain knowledge. Achievements such as vendor renegotiations improving cash flow and process improvements highlight their impact in previous roles. The resume is well-structured and clearly communicates their suitability for the target job."
25462793,ACCOUNTANT,9.5,9.54285708775512,Hire,"The candidate demonstrates strong qualifications for a senior-level accountant role. Their education includes a CPA license, a Master's in Business Administration with a focus on Accounting, and additional certifications in taxation, showcasing advanced domain knowledge. Their technical skills are comprehensive, covering AR/AP, GL, financial statement preparation, ERP systems, and more. Relevant experience spans over a decade, including roles with increasing responsibility, such as handling multientity GL, SEC filings, and government surveys. Achievements include expertise in complex accounting tasks and systems, as well as strong communication skills. The resume is well-structured and clearly highlights their suitability for the target job."
